,point_victor,who_to_serve,consumption_of_strength,consumption,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_serve_speed_ave, p2_serve_speed_ave,width_1,width_2,depth_1,depth_2,depth_return_1,depth_return_2
135,1,2,1.033067378,1.021378356,0.112676056,0.107692308,0.185185185,0.103703704,0.014084507,0.030769231,0.133333333,0.088888889,0.155555556,0.103703704,0.133333333,0.074074074,0.030769231,0.028169014,0.030769231,0.014084507,0,0.014084507,112.6857143,106.7301587,0,5,0,1,0,1
136,1,2,1.051648621,1.024393031,0.112676056,0.106060606,0.183823529,0.102941176,0.014084507,0.03030303,0.132352941,0.088235294,0.154411765,0.110294118,0.132352941,0.073529412,0.045454545,0.028169014,0.045454545,0.014084507,0,0.014084507,112.6857143,106.734375,0,5,0,1,0,2
137,1,1,1.05507145,1.023608126,0.111111111,0.106060606,0.182481752,0.102189781,0.013888889,0.03030303,0.131386861,0.087591241,0.153284672,0.109489051,0.131386861,0.072992701,0.045454545,0.027777778,0.045454545,0.013888889,0,0.013888889,112.8450704,106.734375,4,0,2,0,2,0
138,1,1,1.064364134,1.023374041,0.109589041,0.106060606,0.18115942,0.101449275,0.01369863,0.03030303,0.130434783,0.094202899,0.152173913,0.115942029,0.130434783,0.072463768,0.045454545,0.02739726,0.045454545,0.01369863,0,0.01369863,112.6388889,106.734375,5,0,1,0,1,0
139,1,1,1.050521291,1.020378445,0.108108108,0.106060606,0.179856115,0.100719424,0.013513514,0.03030303,0.129496403,0.100719424,0.151079137,0.115107914,0.129496403,0.071942446,0.045454545,0.027027027,0.045454545,0.013513514,0,0.013513514,112.4794521,106.734375,1,0,2,0,2,0
140,1,1,1.030396196,1.019297598,0.106666667,0.106060606,0.178571429,0.1,0.013333333,0.03030303,0.128571429,0.107142857,0.15,0.114285714,0.128571429,0.071428571,0.045454545,0.026666667,0.045454545,0.013333333,0,0.013333333,112.2702703,106.734375,5,0,1,0,2,0
141,2,2,1.028631842,1.019306936,0.106666667,0.104477612,0.177304965,0.09929078,0.013333333,0.029850746,0.127659574,0.106382979,0.14893617,0.113475177,0.127659574,0.070921986,0.044776119,0.026666667,0.044776119,0.013333333,0,0.013333333,112.2702703,106.4769231,0,1,0,2,0,1
142,2,2,1.037009826,1.019771124,0.106666667,0.102941176,0.176056338,0.098591549,0.013333333,0.029411765,0.126760563,0.105633803,0.147887324,0.112676056,0.126760563,0.070422535,0.044117647,0.026666667,0.044117647,0.013333333,0,0.013333333,112.2702703,106.6363636,0,4,0,1,0,2
143,2,2,1.023321245,1.019878279,0.106666667,0.101449275,0.174825175,0.097902098,0.013333333,0.028985507,0.132867133,0.104895105,0.146853147,0.111888112,0.125874126,0.06993007,0.043478261,0.026666667,0.043478261,0.013333333,0,0.013333333,112.2702703,106.3731343,0,1,0,2,0,1
144,1,2,1.0296804,1.020073298,0.106666667,0.1,0.180555556,0.097222222,0.013333333,0.028571429,0.131944444,0.104166667,0.145833333,0.111111111,0.125,0.069444444,0.042857143,0.026666667,0.042857143,0.013333333,0,0.013333333,112.2702703,106.2058824,0,4,0,2,0,1
145,2,2,1.037451231,1.020681908,0.106666667,0.098591549,0.179310345,0.096551724,0.013333333,0.028169014,0.131034483,0.103448276,0.144827586,0.110344828,0.124137931,0.068965517,0.042253521,0.026666667,0.042253521,0.013333333,0,0.013333333,112.2702703,106.1014493,0,5,0,1,0,1
146,1,1,1.06379728,1.020174363,0.105263158,0.098591549,0.178082192,0.095890411,0.013157895,0.028169014,0.130136986,0.102739726,0.143835616,0.109589041,0.123287671,0.068493151,0.042253521,0.026315789,0.042253521,0.013157895,0,0.013157895,112.3466667,106.1014493,4,0,1,0,0,0
147,1,1,1.058999336,1.018849024,0.103896104,0.098591549,0.183673469,0.095238095,0.012987013,0.028169014,0.129251701,0.102040816,0.142857143,0.108843537,0.12244898,0.068027211,0.042253521,0.025974026,0.042253521,0.012987013,0,0.012987013,112.4736842,106.1014493,1,0,2,0,2,0
148,1,1,1.078353721,1.019565221,0.102564103,0.098591549,0.182432432,0.094594595,0.012820513,0.028169014,0.128378378,0.108108108,0.141891892,0.108108108,0.121621622,0.067567568,0.042253521,0.025641026,0.042253521,0.012820513,0,0.012820513,112.2337662,106.1014493,1,0,2,0,2,0
149,1,1,1.0499491,1.01781456,0.101265823,0.098591549,0.187919463,0.093959732,0.012658228,0.028169014,0.127516779,0.10738255,0.140939597,0.10738255,0.120805369,0.067114094,0.042253521,0.025316456,0.042253521,0.012658228,0,0.012658228,112.1538462,106.1014493,1,0,2,0,2,0
150,2,2,1.037734984,1.017347995,0.101265823,0.097222222,0.186666667,0.093333333,0.012658228,0.027777778,0.126666667,0.106666667,0.14,0.106666667,0.12,0.066666667,0.041666667,0.025316456,0.041666667,0.012658228,0,0.012658228,112.1538462,105.9142857,0,3,0,2,0,1
151,1,2,1.035183481,1.018627602,0.101265823,0.095890411,0.19205298,0.092715232,0.012658228,0.02739726,0.125827815,0.105960265,0.145695364,0.105960265,0.125827815,0.066225166,0.04109589,0.025316456,0.04109589,0.012658228,0,0.012658228,112.1538462,106.056338,0,3,0,2,0,2
152,2,2,1.03595172,1.019132364,0.101265823,0.094594595,0.190789474,0.098684211,0.012658228,0.027027027,0.125,0.105263158,0.144736842,0.105263158,0.125,0.065789474,0.040540541,0.025316456,0.040540541,0.012658228,0,0.012658228,112.1538462,106.2638889,0,2,0,2,0,2
153,2,2,1.044718589,1.0202198,0.101265823,0.093333333,0.189542484,0.098039216,0.012658228,0.026666667,0.124183007,0.104575163,0.14379085,0.104575163,0.124183007,0.065359477,0.04,0.025316456,0.04,0.012658228,0,0.012658228,112.1538462,105.9589041,0,1,0,2,0,2
154,2,2,1.047346893,1.020797063,0.101265823,0.092105263,0.188311688,0.103896104,0.012658228,0.026315789,0.123376623,0.103896104,0.142857143,0.103896104,0.123376623,0.064935065,0.039473684,0.025316456,0.039473684,0.012658228,0,0.012658228,112.1538462,105.8243243,0,1,0,1,0,2
155,1,1,0.989105156,1.017676232,0.1,0.092105263,0.187096774,0.103225806,0.0125,0.026315789,0.122580645,0.103225806,0.148387097,0.103225806,0.129032258,0.064516129,0.039473684,0.025,0.039473684,0.0125,0,0.0125,112.0253165,105.8243243,5,0,1,0,1,0
156,1,1,0.964411394,1.017673396,0.098765432,0.092105263,0.192307692,0.102564103,0.012345679,0.026315789,0.121794872,0.102564103,0.153846154,0.102564103,0.134615385,0.064102564,0.039473684,0.024691358,0.039473684,0.012345679,0,0.012345679,112.0375,105.8243243,5,0,2,0,2,0
157,1,1,0.969101637,1.017593945,0.109756098,0.092105263,0.197452229,0.101910828,0.012195122,0.026315789,0.121019108,0.101910828,0.152866242,0.101910828,0.133757962,0.063694268,0.039473684,0.024390244,0.039473684,0.012195122,0,0.012195122,112.2345679,105.8243243,4,0,1,0,0,0
158,1,1,0.944800854,1.01505412,0.108433735,0.092105263,0.202531646,0.101265823,0.012048193,0.026315789,0.120253165,0.101265823,0.151898734,0.107594937,0.132911392,0.063291139,0.039473684,0.024096386,0.039473684,0.012048193,0,0.012048193,112.1341463,105.8243243,1,0,2,0,2,0
159,2,2,0.964716423,1.014620102,0.108433735,0.090909091,0.201257862,0.100628931,0.012048193,0.025974026,0.119496855,0.100628931,0.150943396,0.106918239,0.132075472,0.062893082,0.038961039,0.024096386,0.038961039,0.012048193,0,0.012048193,112.1341463,105.6933333,0,3,0,2,0,2
160,2,2,0.980888622,1.015400283,0.108433735,0.08974359,0.2,0.1,0.012048193,0.025641026,0.11875,0.1,0.15,0.10625,0.13125,0.0625,0.038461538,0.024096386,0.038461538,0.012048193,0,0.012048193,112.1341463,105.6184211,0,4,0,2,0,2
161,2,2,0.974809501,1.015079147,0.108433735,0.088607595,0.198757764,0.099378882,0.012048193,0.025316456,0.118012422,0.099378882,0.149068323,0.105590062,0.130434783,0.062111801,0.037974684,0.024096386,0.037974684,0.012048193,0,0.012048193,112.1341463,105.7142857,0,4,0,2,0,2
162,2,2,0.97672836,1.015746192,0.108433735,0.0875,0.197530864,0.098765432,0.012048193,0.025,0.117283951,0.098765432,0.148148148,0.104938272,0.12962963,0.061728395,0.0375,0.024096386,0.0375,0.012048193,0,0.012048193,112.1341463,105.6025641,0,4,0,2,0,2
163,1,1,0.984842578,1.016435613,0.107142857,0.0875,0.196319018,0.098159509,0.011904762,0.025,0.116564417,0.098159509,0.153374233,0.104294479,0.134969325,0.061349693,0.0375,0.023809524,0.0375,0.011904762,0,0.011904762,112.0843373,105.6025641,3,0,2,0,2,0
164,1,1,0.957949888,1.012248981,0.105882353,0.0875,0.195121951,0.097560976,0.011764706,0.025,0.115853659,0.103658537,0.152439024,0.103658537,0.134146341,0.06097561,0.0375,0.023529412,0.0375,0.011764706,0,0.011764706,111.8690476,105.6025641,1,0,2,0,1,0
165,1,1,0.951801789,1.0121312,0.11627907,0.0875,0.2,0.096969697,0.011627907,0.025,0.115151515,0.103030303,0.151515152,0.103030303,0.133333333,0.060606061,0.0375,0.023255814,0.0375,0.011627907,0,0.011627907,112.0588235,105.6025641,4,0,2,0,0,0
166,2,1,0.961801614,1.012848062,0.114942529,0.0875,0.198795181,0.102409639,0.011494253,0.025,0.114457831,0.102409639,0.15060241,0.102409639,0.13253012,0.060240964,0.0375,0.022988506,0.0375,0.011494253,0,0.011494253,111.9302326,105.6025641,1,0,2,0,2,0
167,2,1,0.956339395,1.010933515,0.113636364,0.0875,0.19760479,0.101796407,0.011363636,0.025,0.119760479,0.101796407,0.155688623,0.101796407,0.131736527,0.05988024,0.0375,0.022727273,0.0375,0.011363636,0,0.011363636,112.0114943,105.6025641,5,0,1,0,2,0
168,1,1,0.942138858,1.009625724,0.112359551,0.0875,0.202380952,0.101190476,0.011235955,0.025,0.119047619,0.101190476,0.154761905,0.101190476,0.130952381,0.05952381,0.0375,0.02247191,0.0375,0.011235955,0,0.011235955,112.1590909,105.6025641,1,0,2,0,2,0
169,2,2,0.95002267,1.00941574,0.112359551,0.098765432,0.201183432,0.106508876,0.011235955,0.024691358,0.118343195,0.100591716,0.153846154,0.100591716,0.130177515,0.059171598,0.037037037,0.02247191,0.037037037,0.011235955,0,0.011235955,112.1590909,105.7974684,0,4,0,2,0,0
170,1,2,0.953434427,1.009367761,0.112359551,0.097560976,0.2,0.105882353,0.011235955,0.024390244,0.117647059,0.1,0.152941176,0.1,0.129411765,0.058823529,0.036585366,0.02247191,0.036585366,0.011235955,0,0.011235955,112.1590909,105.675,0,2,0,2,0,1
171,1,2,0.96261514,1.011960024,0.112359551,0.096385542,0.198830409,0.105263158,0.011235955,0.024096386,0.116959064,0.105263158,0.152046784,0.099415205,0.128654971,0.058479532,0.036144578,0.02247191,0.036144578,0.011235955,0,0.011235955,112.1590909,105.654321,0,5,0,1,0,2
172,2,2,0.973151677,1.013525056,0.112359551,0.095238095,0.197674419,0.104651163,0.011235955,0.023809524,0.122093023,0.104651163,0.151162791,0.098837209,0.127906977,0.058139535,0.035714286,0.02247191,0.035714286,0.011235955,0,0.011235955,112.1590909,105.7682927,0,1,0,2,0,1
173,2,2,0.973073196,1.014702377,0.112359551,0.094117647,0.196531792,0.104046243,0.011235955,0.023529412,0.12716763,0.104046243,0.156069364,0.098265896,0.12716763,0.057803468,0.035294118,0.02247191,0.035294118,0.011235955,0,0.011235955,112.1590909,105.8674699,0,2,0,2,0,1
174,2,2,0.969235468,1.015043658,0.112359551,0.093023256,0.195402299,0.103448276,0.011235955,0.023255814,0.126436782,0.103448276,0.155172414,0.097701149,0.126436782,0.057471264,0.034883721,0.02247191,0.034883721,0.011235955,0,0.011235955,112.1590909,106.0833333,0,5,0,1,0,2
175,1,1,0.992133276,1.014980075,0.111111111,0.093023256,0.194285714,0.102857143,0.011111111,0.023255814,0.125714286,0.102857143,0.154285714,0.097142857,0.125714286,0.057142857,0.034883721,0.022222222,0.034883721,0.011111111,0,0.011111111,112.2134831,106.0833333,3,0,2,0,2,0
176,2,2,1.005718588,1.016440186,0.111111111,0.091954023,0.193181818,0.102272727,0.011111111,0.022988506,0.125,0.102272727,0.153409091,0.102272727,0.125,0.0625,0.034482759,0.022222222,0.034482759,0.011111111,0,0.011111111,112.2134831,106.1411765,0,5,0,1,0,2
177,1,2,1.008053898,1.0165949,0.111111111,0.090909091,0.192090395,0.101694915,0.011111111,0.034090909,0.124293785,0.107344633,0.152542373,0.101694915,0.124293785,0.062146893,0.034090909,0.022222222,0.034090909,0.011111111,0,0.011111111,112.2134831,106.1411765,0,1,0,1,0,2
178,1,1,1.033197829,1.016978358,0.10989011,0.090909091,0.191011236,0.101123596,0.010989011,0.034090909,0.123595506,0.106741573,0.151685393,0.101123596,0.123595506,0.061797753,0.034090909,0.021978022,0.034090909,0.010989011,0,0.010989011,112.1444444,106.1411765,3,0,2,0,2,0
179,1,1,1.03616212,1.016854903,0.119565217,0.090909091,0.195530726,0.100558659,0.010869565,0.034090909,0.122905028,0.106145251,0.150837989,0.100558659,0.122905028,0.061452514,0.034090909,0.02173913,0.034090909,0.010869565,0,0.010869565,112.1098901,106.1411765,5,0,1,0,0,0
180,2,2,1.042540853,1.018238227,0.119565217,0.08988764,0.194444444,0.1,0.010869565,0.033707865,0.127777778,0.105555556,0.15,0.1,0.122222222,0.061111111,0.033707865,0.02173913,0.033707865,0.010869565,0,0.010869565,112.1098901,105.9418605,0,1,0,2,0,2
181,2,2,1.044585696,1.01810805,0.119565217,0.1,0.193370166,0.104972376,0.010869565,0.033333333,0.127071823,0.104972376,0.149171271,0.099447514,0.121546961,0.060773481,0.033333333,0.02173913,0.033333333,0.010869565,0,0.010869565,112.1098901,105.9885057,0,4,0,2,0,0
182,1,1,1.027954354,1.017012983,0.11827957,0.1,0.197802198,0.104395604,0.010752688,0.033333333,0.126373626,0.104395604,0.148351648,0.098901099,0.120879121,0.06043956,0.033333333,0.021505376,0.033333333,0.010752688,0,0.010752688,112.2826087,105.9885057,3,0,2,0,2,0
183,2,1,1.035815243,1.018729216,0.117021277,0.1,0.196721311,0.109289617,0.010638298,0.033333333,0.12568306,0.103825137,0.147540984,0.103825137,0.120218579,0.06557377,0.033333333,0.021276596,0.033333333,0.010638298,0,0.010638298,112.483871,105.9885057,4,0,1,0,1,0
184,2,2,1.11507315,1.022007567,0.117021277,0.098901099,0.195652174,0.114130435,0.010638298,0.032967033,0.125,0.10326087,0.14673913,0.10326087,0.119565217,0.065217391,0.032967033,0.021276596,0.032967033,0.010638298,0,0.010638298,112.483871,105.9204545,0,5,0,2,0,2
185,2,2,1.107837445,1.021439578,0.117021277,0.097826087,0.194594595,0.113513514,0.010638298,0.032608696,0.124324324,0.102702703,0.145945946,0.108108108,0.118918919,0.07027027,0.032608696,0.021276596,0.032608696,0.010638298,0,0.010638298,112.483871,105.8876404,0,5,0,1,0,1
186,2,1,1.115245557,1.022483896,0.115789474,0.097826087,0.193548387,0.112903226,0.021052632,0.032608696,0.129032258,0.102150538,0.14516129,0.107526882,0.11827957,0.069892473,0.032608696,0.021052632,0.032608696,0.010526316,0,0.010526316,112.483871,105.8876404,5,0,1,0,1,0
187,2,2,1.137075183,1.022681131,0.115789474,0.096774194,0.192513369,0.112299465,0.021052632,0.032258065,0.13368984,0.101604278,0.144385027,0.106951872,0.117647059,0.069518717,0.032258065,0.021052632,0.032258065,0.010526316,0,0.010526316,112.483871,105.9666667,0,4,0,2,0,2
188,1,2,1.140966931,1.021696082,0.115789474,0.095744681,0.196808511,0.111702128,0.021052632,0.031914894,0.132978723,0.10106383,0.143617021,0.111702128,0.117021277,0.069148936,0.031914894,0.021052632,0.031914894,0.010526316,0,0.010526316,112.483871,105.8351648,0,5,0,1,0,1
189,2,2,1.138991057,1.022184664,0.115789474,0.094736842,0.195767196,0.111111111,0.021052632,0.031578947,0.132275132,0.100529101,0.142857143,0.111111111,0.116402116,0.068783069,0.031578947,0.021052632,0.031578947,0.010526316,0,0.010526316,112.483871,105.7065217,0,1,0,1,0,2
190,2,2,1.137255429,1.022001494,0.115789474,0.09375,0.194736842,0.110526316,0.021052632,0.03125,0.131578947,0.1,0.142105263,0.110526316,0.115789474,0.068421053,0.03125,0.021052632,0.03125,0.010526316,0,0.010526316,112.483871,105.9569892,0,3,0,2,0,2
191,2,2,1.129853709,1.022876403,0.115789474,0.092783505,0.193717277,0.109947644,0.021052632,0.030927835,0.130890052,0.09947644,0.141361257,0.109947644,0.115183246,0.068062827,0.030927835,0.021052632,0.030927835,0.010526316,0,0.010526316,112.483871,105.8723404,0,5,0,1,0,1
192,1,1,1.116646629,1.022561346,0.114583333,0.092783505,0.192708333,0.109375,0.020833333,0.030927835,0.130208333,0.098958333,0.140625,0.109375,0.114583333,0.067708333,0.030927835,0.020833333,0.030927835,0.010416667,0,0.010416667,112.4893617,105.8723404,5,0,2,0,1,0
193,1,1,1.069454363,1.019630875,0.113402062,0.092783505,0.191709845,0.10880829,0.020618557,0.030927835,0.129533679,0.098445596,0.14507772,0.10880829,0.119170984,0.067357513,0.030927835,0.020618557,0.030927835,0.010309278,0,0.010309278,112.5894737,105.8723404,5,0,2,0,2,0
194,2,1,1.069539243,1.020240981,0.112244898,0.092783505,0.190721649,0.108247423,0.020408163,0.030927835,0.134020619,0.097938144,0.144329897,0.108247423,0.118556701,0.067010309,0.030927835,0.020408163,0.030927835,0.010204082,0,0.010204082,112.5,105.8723404,4,0,2,0,1,0
195,1,1,1.059198447,1.019347999,0.111111111,0.092783505,0.18974359,0.107692308,0.02020202,0.030927835,0.133333333,0.097435897,0.143589744,0.107692308,0.117948718,0.066666667,0.030927835,0.02020202,0.030927835,0.01010101,0,0.01010101,112.5979381,105.8723404,2,0,2,0,2,0
196,1,1,1.045686951,1.019199931,0.12,0.092783505,0.193877551,0.107142857,0.02,0.030927835,0.132653061,0.096938776,0.142857143,0.107142857,0.117346939,0.066326531,0.030927835,0.02,0.030927835,0.01,0,0.01,112.7142857,105.8723404,4,0,1,0,0,0
197,2,2,1.050210572,1.019742121,0.12,0.091836735,0.192893401,0.106598985,0.02,0.030612245,0.131979695,0.096446701,0.14213198,0.106598985,0.116751269,0.065989848,0.030612245,0.02,0.030612245,0.01,0,0.01,112.7142857,105.8842105,0,1,0,2,0,2
198,2,2,1.017670398,1.017042749,0.12,0.090909091,0.191919192,0.106060606,0.02,0.03030303,0.131313131,0.095959596,0.141414141,0.111111111,0.116161616,0.070707071,0.03030303,0.02,0.03030303,0.01,0,0.01,112.7142857,105.8125,0,2,0,2,0,0
199,2,2,1.015118528,1.016690316,0.12,0.09,0.190954774,0.105527638,0.02,0.03,0.130653266,0.095477387,0.140703518,0.115577889,0.115577889,0.075376884,0.03,0.02,0.03,0.01,0,0.01,112.7142857,105.7731959,0,5,0,1,0,1
200,1,2,1.032952138,1.019699758,0.12,0.089108911,0.195,0.105,0.02,0.02970297,0.13,0.095,0.14,0.115,0.115,0.075,0.02970297,0.02,0.02970297,0.01,0,0.01,112.7142857,105.5408163,0,3,0,2,0,2
201,2,2,1.034670267,1.019790656,0.12,0.088235294,0.194029851,0.104477612,0.02,0.029411765,0.129353234,0.094527363,0.139303483,0.114427861,0.114427861,0.074626866,0.029411765,0.02,0.029411765,0.01,0,0.01,112.7142857,105.6868687,0,4,0,2,0,1
202,2,1,0.972800388,1.012229949,0.118811881,0.088235294,0.193069307,0.103960396,0.01980198,0.029411765,0.128712871,0.094059406,0.138613861,0.113861386,0.113861386,0.074257426,0.029411765,0.01980198,0.029411765,0.00990099,0,0.00990099,112.5555556,105.6868687,3,0,2,0,2,0
203,2,1,0.933012766,1.010812793,0.117647059,0.088235294,0.192118227,0.108374384,0.019607843,0.029411765,0.128078818,0.093596059,0.142857143,0.113300493,0.113300493,0.073891626,0.029411765,0.019607843,0.029411765,0.009803922,0,0.009803922,112.63,105.6868687,5,0,2,0,0,0
204,2,1,0.89610734,1.011190656,0.116504854,0.088235294,0.191176471,0.107843137,0.029126214,0.029411765,0.132352941,0.093137255,0.142156863,0.112745098,0.112745098,0.073529412,0.029411765,0.019417476,0.029411765,0.009708738,0,0.009708738,112.63,105.6868687,5,0,1,0,0,0
205,1,1,0.891376567,1.010267492,0.115384615,0.088235294,0.190243902,0.107317073,0.028846154,0.029411765,0.131707317,0.092682927,0.141463415,0.112195122,0.112195122,0.073170732,0.029411765,0.028846154,0.029411765,0.009615385,0,0.019230769,112.6633663,105.6868687,4,0,2,0,2,0
206,1,1,0.885562494,1.010396817,0.114285714,0.088235294,0.189320388,0.106796117,0.028571429,0.029411765,0.131067961,0.097087379,0.140776699,0.111650485,0.111650485,0.072815534,0.029411765,0.038095238,0.029411765,0.00952381,0,0.028571429,112.7745098,105.6868687,2,0,2,0,1,0
207,1,1,0.922967256,1.013937652,0.113207547,0.088235294,0.188405797,0.106280193,0.028301887,0.029411765,0.130434783,0.096618357,0.140096618,0.111111111,0.111111111,0.072463768,0.029411765,0.047169811,0.029411765,0.009433962,0,0.037735849,112.5242718,105.6868687,3,0,2,0,2,0
208,1,1,0.937133871,1.013973621,0.112149533,0.088235294,0.1875,0.105769231,0.028037383,0.029411765,0.129807692,0.100961538,0.144230769,0.110576923,0.115384615,0.072115385,0.029411765,0.046728972,0.029411765,0.009345794,0,0.037383178,112.4519231,105.6868687,3,0,2,0,2,0
209,1,1,0.924330676,1.012910059,0.111111111,0.088235294,0.19138756,0.105263158,0.027777778,0.029411765,0.129186603,0.100478469,0.14354067,0.114832536,0.114832536,0.071770335,0.029411765,0.046296296,0.029411765,0.009259259,0,0.037037037,112.1333333,105.6868687,3,0,2,0,1,0
210,1,2,0.914481566,1.011438805,0.111111111,0.087378641,0.19047619,0.104761905,0.027777778,0.029126214,0.128571429,0.1,0.142857143,0.119047619,0.114285714,0.071428571,0.029126214,0.046296296,0.029126214,0.009259259,0,0.037037037,112.1333333,105.86,0,2,0,2,0,2
211,2,2,0.916243815,1.01215394,0.111111111,0.086538462,0.18957346,0.104265403,0.027777778,0.028846154,0.127962085,0.099526066,0.142180095,0.118483412,0.113744076,0.071090047,0.028846154,0.046296296,0.028846154,0.009259259,0,0.037037037,112.1333333,105.9108911,0,4,0,2,0,2
212,1,2,0.929542278,1.012911843,0.111111111,0.085714286,0.193396226,0.103773585,0.027777778,0.028571429,0.127358491,0.099056604,0.141509434,0.122641509,0.113207547,0.070754717,0.028571429,0.046296296,0.028571429,0.009259259,0,0.037037037,112.1333333,105.872549,0,3,0,2,0,1
